Time,Open,High,Low,Close,Volume,
2022-01-13 13:00:00, 43826.19, 43964.44, 43701.89, 43947.7, 387.52732757,
2022-01-13 14:00:00, 43947.33, 44453.22, 43869.06, 44182.11, 1257.62028311,
2022-01-13 15:00:00, 44184.51, 44238.28, 42892, 43221.74, 2072.22132897,
2022-01-13 16:00:00, 43219.05, 43512.69, 43085.05, 43273.29, 1232.94305863,
2022-01-13 17:00:00, 43272.03, 43274.14, 42555.03, 42826.5, 1689.86373936,
2022-01-13 18:00:00, 42826.49, 42982.18, 42641.01, 42723.98, 645.0815273,
2022-01-13 19:00:00, 42721.21, 42920.19, 42541.57, 42717.02, 661.77926373,
2022-01-13 20:00:00, 42716.88, 42803.79, 42325, 42802.46, 1051.9604413,
2022-01-13 21:00:00, 42803.79, 42916.29, 42682.43, 42834.72, 624.18772705,
2022-01-13 22:00:00, 42835.13, 42924.47, 42415.78, 42605.86, 609.00285523,
2022-01-13 23:00:00, 42605.86, 42732.56, 42455, 42581.65, 542.14132512,
2022-01-14 00:00:00, 42576.27, 42800, 42391.78, 42774.64, 769.29562926,
2022-01-14 01:00:00, 42774.64, 42798.69, 42560.25, 42612.19, 341.73281976,
2022-01-14 02:00:00, 42609.27, 42758.36, 42457.43, 42743.64, 416.3786344,
2022-01-14 03:00:00, 42743.64, 42769.74, 42610.01, 42658.33, 482.0024147,
2022-01-14 04:00:00, 42658.33, 42868.97, 42650.01, 42703.07, 420.4109891,
2022-01-14 05:00:00, 42703.07, 42932.38, 42670, 42921.21, 413.56809544,
2022-01-14 06:00:00, 42921.2, 42987.2, 42800, 42827.81, 394.89296334,
2022-01-14 07:00:00, 42829.95, 42908.45, 42607.91, 42660.94, 381.92874133,
2022-01-14 08:00:00, 42660.94, 42689.53, 42388, 42541.86, 382.77827443,
2022-01-14 09:00:00, 42541.47, 42716.28, 42488.25, 42575.21, 191.47451901,
2022-01-14 10:00:00, 42575.21, 42634.74, 41855, 42091.94, 686.18497624,
2022-01-14 11:00:00, 42095.29, 42095.96, 41842.87, 42027.95, 764.01926355,
2022-01-14 12:00:00, 42027.95, 42253.95, 41752, 42070.64, 898.05986507,
2022-01-14 13:00:00, 42070.64, 42339.81, 42036.53, 42178.63, 547.07334382,
2022-01-14 14:00:00, 42178.61, 43121.5, 42135.39, 43005.13, 1080.15834849,
2022-01-14 15:00:00, 43006.15, 43350, 42808.18, 43120.39, 1172.57997224,
2022-01-14 16:00:00, 43120.22, 43231.09, 42874.17, 43215.85, 1047.18394859,
2022-01-14 17:00:00, 43215.83, 43282.77, 42873.9, 42926.1, 514.27815437,
2022-01-14 18:00:00, 42925.41, 43127.22, 42787.5, 43072.38, 439.91106483,
2022-01-14 19:00:00, 43072.37, 43416.37, 43025.24, 43109.99, 545.81609172,
